downloaded_at,species_latin,recording_id,source_url,download_url,target_path,status,bytes,message
2026-05-24T11:03:28,Leptophyes punctatissima,851721,https://xeno-canto.org/851721,https://xeno-canto.org/851721/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC851721-NOISE_20200813_175950.wav,downloaded,3864108,
2026-05-24T11:03:31,Leptophyes punctatissima,846654,https://xeno-canto.org/846654,https://xeno-canto.org/846654/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC846654-20210903_204910.wav,downloaded,7619022,
2026-05-24T11:03:33,Leptophyes punctatissima,849620,https://xeno-canto.org/849620,https://xeno-canto.org/849620/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849620-NoID_20200813_163919.wav,downloaded,7956004,
2026-05-24T11:03:35,Leptophyes punctatissima,849648,https://xeno-canto.org/849648,https://xeno-canto.org/849648/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849648-NoID_20200813_175939.wav,downloaded,9109028,
2026-05-24T11:03:38,Leptophyes punctatissima,849659,https://xeno-canto.org/849659,https://xeno-canto.org/849659/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849659-NoID_20200814_164413.wav,downloaded,8499822,
2026-05-24T11:03:40,Leptophyes punctatissima,846652,https://xeno-canto.org/846652,https://xeno-canto.org/846652/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC846652-20210903_204854.wav,downloaded,10170838,
2026-05-24T11:03:43,Leptophyes punctatissima,849640,https://xeno-canto.org/849640,https://xeno-canto.org/849640/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849640-NoID_20200813_173943.wav,downloaded,11033138,
2026-05-24T11:03:45,Leptophyes punctatissima,850163,https://xeno-canto.org/850163,https://xeno-canto.org/850163/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC850163-NoID_20230820_161706.wav,downloaded,10842738,
2026-05-24T11:03:47,Leptophyes punctatissima,849624,https://xeno-canto.org/849624,https://xeno-canto.org/849624/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849624-NoID_20200813_164521.wav,downloaded,11762212,
2026-05-24T11:03:50,Leptophyes punctatissima,849638,https://xeno-canto.org/849638,https://xeno-canto.org/849638/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849638-NoID_20200813_173848.wav,downloaded,12120444,
2026-05-24T11:03:53,Leptophyes punctatissima,850148,https://xeno-canto.org/850148,https://xeno-canto.org/850148/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC850148-NoID_20230820_154834.wav,downloaded,12251770,
2026-05-24T11:03:56,Leptophyes punctatissima,849637,https://xeno-canto.org/849637,https://xeno-canto.org/849637/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849637-NoID_20200813_173823.wav,downloaded,12415356,
2026-05-24T11:03:59,Leptophyes punctatissima,849639,https://xeno-canto.org/849639,https://xeno-canto.org/849639/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/leptophyes-punctatissima/XC849639-NoID_20200813_173918.wav,downloaded,13382020,
2026-05-24T11:04:03,Roeseliana roeselii,969404,https://xeno-canto.org/969404,https://xeno-canto.org/969404/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC969404-R-roeselii-d20_Condat-en-Combrailles-63_20200703_115147+++.wav,downloaded,20489498,
2026-05-24T11:04:09,Roeseliana roeselii,969405,https://xeno-canto.org/969405,https://xeno-canto.org/969405/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC969405-R-roeselii-d20_Condat-en-Combrailles-63_20200703_115530+++.wav,downloaded,24140570,
2026-05-24T11:04:10,Roeseliana roeselii,969392,https://xeno-canto.org/969392,https://xeno-canto.org/969392/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC969392-R-roeselii-c22_Chanteix-19_2018-07-22_21_43_59_M00035++.wav,downloaded,5135268,
2026-05-24T11:04:12,Roeseliana roeselii,969457,https://xeno-canto.org/969457,https://xeno-canto.org/969457/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC969457-R-roeselii-n17_Clergoux-19_2021-08-31_21_27_20_M00046++.wav,downloaded,6310816,
2026-05-24T11:04:14,Roeseliana roeselii,969455,https://xeno-canto.org/969455,https://xeno-canto.org/969455/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC969455-R-roeselii-n16_Orgnac-sur-Vezere-19_2017-06-27_01_31_16_M00020++.wav,downloaded,8205864,
2026-05-24T11:04:16,Roeseliana roeselii,969411,https://xeno-canto.org/969411,https://xeno-canto.org/969411/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC969411-R-roeselii-d21_Chanteix-19_20210623_M00004++.wav,downloaded,9123546,
2026-05-24T11:04:19,Roeseliana roeselii,849649,https://xeno-canto.org/849649,https://xeno-canto.org/849649/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC849649-NoID_20200813_180658.wav,downloaded,10562046,
2026-05-24T11:04:23,Roeseliana roeselii,850129,https://xeno-canto.org/850129,https://xeno-canto.org/850129/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850129-NoID_20230818_163439.wav,downloaded,11645524,
2026-05-24T11:04:26,Roeseliana roeselii,850126,https://xeno-canto.org/850126,https://xeno-canto.org/850126/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850126-NoID_20230818_163317.wav,downloaded,12956236,
2026-05-24T11:04:31,Roeseliana roeselii,846647,https://xeno-canto.org/846647,https://xeno-canto.org/846647/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC846647-20210903_155552.wav,downloaded,13355432,
2026-05-24T11:04:33,Roeseliana roeselii,850127,https://xeno-canto.org/850127,https://xeno-canto.org/850127/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850127-NoID_20230818_163351.wav,downloaded,13562446,
2026-05-24T11:04:36,Roeseliana roeselii,850179,https://xeno-canto.org/850179,https://xeno-canto.org/850179/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850179-NoID_20230902_221632.wav,downloaded,13544096,
2026-05-24T11:04:39,Roeseliana roeselii,850188,https://xeno-canto.org/850188,https://xeno-canto.org/850188/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850188-NoID_20230903_121932.wav,downloaded,13939352,
2026-05-24T11:04:42,Roeseliana roeselii,850130,https://xeno-canto.org/850130,https://xeno-canto.org/850130/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850130-NoID_20230818_163501.wav,downloaded,15307348,
2026-05-24T11:04:45,Roeseliana roeselii,850189,https://xeno-canto.org/850189,https://xeno-canto.org/850189/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850189-NoID_20230903_122038.wav,downloaded,14889632,
2026-05-24T11:04:48,Roeseliana roeselii,850128,https://xeno-canto.org/850128,https://xeno-canto.org/850128/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850128-NoID_20230818_163418.wav,downloaded,15905356,
2026-05-24T11:04:52,Roeseliana roeselii,850182,https://xeno-canto.org/850182,https://xeno-canto.org/850182/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850182-NoID_20230902_222808.wav,downloaded,15397742,
2026-05-24T11:04:55,Roeseliana roeselii,850186,https://xeno-canto.org/850186,https://xeno-canto.org/850186/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850186-NoID_20230903_121732.wav,downloaded,15591072,
2026-05-24T11:04:58,Roeseliana roeselii,850187,https://xeno-canto.org/850187,https://xeno-canto.org/850187/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850187-NoID_20230903_121837.wav,downloaded,15479456,
2026-05-24T11:05:02,Roeseliana roeselii,850180,https://xeno-canto.org/850180,https://xeno-canto.org/850180/download,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/audio/roeseliana-roeselii/XC850180-NoID_20230902_222030.wav,downloaded,16151390,
